cmd_vx,cmd_vy,cmd_yaw,duration_s,file,frames,max_tilt_deg,mean_height,mean_vx_err,mean_vy_err,mean_yaw_err,min_height,survival_full,survival_time,terminated
-0.30000001192092896,0.0,0.0,11.699999738484621,vxn030_vyp000_yawp000.npz,780,12.068524360656738,0.3810257315635681,0.1267484426498413,0.18666838109493256,0.2964571714401245,0.36574676632881165,11.699999809265137,11.699999809265137,completed
0.30000001192092896,0.0,0.0,11.699999738484621,vxp030_vyp000_yawp000.npz,780,9.968748092651367,0.3844780921936035,0.052171383053064346,0.20879966020584106,0.31188854575157166,0.36952725052833557,11.699999809265137,11.699999809265137,completed
0.5,0.0,0.0,11.699999738484621,vxp050_vyp000_yawp000.npz,780,9.56733226776123,0.3876957893371582,0.10547677427530289,0.20270437002182007,0.5314807891845703,0.3702270984649658,11.699999809265137,11.699999809265137,completed
0.0,-0.30000001192092896,0.0,11.699999738484621,vxp000_vyn030_yawp000.npz,780,10.328091621398926,0.3803357183933258,0.08969317376613617,0.23242230713367462,0.2228345423936844,0.3674025535583496,11.699999809265137,11.699999809265137,completed
0.0,0.30000001192092896,0.0,11.699999738484621,vxp000_vyp030_yawp000.npz,780,8.557103157043457,0.3815039098262787,0.04983335733413696,0.25160208344459534,0.22795549035072327,0.3726506531238556,11.699999809265137,11.699999809265137,completed
0.0,0.0,-0.5,11.699999738484621,vxp000_vyp000_yawn050.npz,780,9.541243553161621,0.3811245262622833,0.04724752902984619,0.20853380858898163,0.2073555588722229,0.36897462606430054,11.699999809265137,11.699999809265137,completed
0.0,0.0,0.5,11.699999738484621,vxp000_vyp000_yawp050.npz,780,10.359075546264648,0.3809865415096283,0.04912280663847923,0.2065121829509735,0.20980040729045868,0.36992770433425903,11.699999809265137,11.699999809265137,completed
-0.30000001192092896,-0.30000001192092896,0.0,11.699999738484621,vxn030_vyn030_yawp000.npz,780,11.097249984741211,0.37951043248176575,0.17352791130542755,0.22303490340709686,0.3515332043170929,0.3649269938468933,11.699999809265137,11.699999809265137,completed
-0.30000001192092896,0.30000001192092896,0.0,11.699999738484621,vxn030_vyp030_yawp000.npz,780,9.795145988464355,0.38109254837036133,0.13219913840293884,0.22204814851284027,0.3151736557483673,0.3696000277996063,11.699999809265137,11.699999809265137,completed
0.30000001192092896,-0.30000001192092896,0.0,11.699999738484621,vxp030_vyn030_yawp000.npz,780,9.906472206115723,0.38403648138046265,0.021042080596089363,0.2372312843799591,0.3257732391357422,0.3684956729412079,11.699999809265137,11.699999809265137,completed
0.30000001192092896,0.30000001192092896,0.0,11.699999738484621,vxp030_vyp030_yawp000.npz,780,8.086044311523438,0.3849538266658783,0.05571271479129791,0.26016953587532043,0.33096078038215637,0.3735315501689911,11.699999809265137,11.699999809265137,completed
0.5,-0.30000001192092896,0.0,11.699999738484621,vxp050_vyn030_yawp000.npz,780,9.77653980255127,0.3867793679237366,0.052830737084150314,0.24487003684043884,0.5216362476348877,0.36910754442214966,11.699999809265137,11.699999809265137,completed
0.5,0.30000001192092896,0.0,11.699999738484621,vxp050_vyp030_yawp000.npz,780,8.20015811920166,0.38784685730934143,0.10385353118181229,0.2587471306324005,0.49897563457489014,0.3742075562477112,11.699999809265137,11.699999809265137,completed
-0.30000001192092896,0.0,-0.5,11.699999738484621,vxn030_vyp000_yawn050.npz,780,11.306671142578125,0.3813173472881317,0.12550824880599976,0.18285131454467773,0.3955262005329132,0.3664906322956085,11.699999809265137,11.699999809265137,completed
-0.30000001192092896,0.0,0.5,11.699999738484621,vxn030_vyp000_yawp050.npz,780,10.462942123413086,0.3808952271938324,0.13044828176498413,0.18215756118297577,0.34270644187927246,0.36808979511260986,11.699999809265137,11.699999809265137,completed
0.30000001192092896,0.0,-0.5,11.699999738484621,vxp030_vyp000_yawn050.npz,780,8.948805809020996,0.3847331404685974,0.05101478844881058,0.2086203545331955,0.34173011779785156,0.36982229351997375,11.699999809265137,11.699999809265137,completed
0.30000001192092896,0.0,0.5,11.699999738484621,vxp030_vyp000_yawp050.npz,780,9.293604850769043,0.38514086604118347,0.062266651540994644,0.20080861449241638,0.30629226565361023,0.37211889028549194,11.699999809265137,11.699999809265137,completed
0.5,0.0,-0.5,11.699999738484621,vxp050_vyp000_yawn050.npz,780,8.948323249816895,0.3888431191444397,0.11084277927875519,0.19667847454547882,0.531122088432312,0.3699992597103119,11.699999809265137,11.699999809265137,completed
0.5,0.0,0.5,11.699999738484621,vxp050_vyp000_yawp050.npz,780,8.791245460510254,0.38827216625213623,0.14502373337745667,0.1973928064107895,0.4783676862716675,0.3736335337162018,11.699999809265137,11.699999809265137,completed
0.0,0.0,0.0,11.699999738484621,vxp000_vyp000_yawp000.npz,780,13.43895149230957,0.3925447165966034,0.11120884865522385,0.026649851351976395,0.07605164498090744,0.3841926157474518,11.699999809265137,11.699999809265137,completed
0.0,0.0,1.0,11.699999738484621,vxp000_vyp000_yawp100.npz,780,7.965652942657471,0.3820609748363495,0.0420122966170311,0.19498756527900696,0.33142805099487305,0.37057626247406006,11.699999809265137,11.699999809265137,completed
0.0,0.0,-1.0,11.699999738484621,vxp000_vyp000_yawn100.npz,780,8.218525886535645,0.3826668858528137,0.031777914613485336,0.20062197744846344,0.28778690099716187,0.3700343370437622,11.699999809265137,11.699999809265137,completed
0.699999988079071,0.0,0.0,11.699999738484621,vxp070_vyp000_yawp000.npz,780,9.484189987182617,0.38918641209602356,0.15166227519512177,0.20634695887565613,0.6789184808731079,0.3707122802734375,11.699999809265137,11.699999809265137,completed
