cmd_vx,cmd_vy,cmd_yaw,duration_s,file,frames,max_tilt_deg,mean_height,mean_vx_err,mean_vy_err,mean_yaw_err,min_height,survival_full,survival_time,terminated
-0.30000001192092896,-0.30000001192092896,-0.5,11.699999738484621,vxn030_vyn030_yawn050.npz,780,4.588170051574707,0.38275957107543945,0.2670243978500366,0.25143203139305115,0.22653406858444214,0.3748605251312256,11.699999809265137,11.699999809265137,completed
-0.30000001192092896,-0.30000001192092896,0.0,11.699999738484621,vxn030_vyn030_yawp000.npz,780,5.319902420043945,0.3832493722438812,0.2621878981590271,0.2390352040529251,0.24514082074165344,0.3754407465457916,11.699999809265137,11.699999809265137,completed
-0.30000001192092896,-0.30000001192092896,0.5,11.699999738484621,vxn030_vyn030_yawp050.npz,780,6.620186805725098,0.38480278849601746,0.24697671830654144,0.2309747189283371,0.2910681664943695,0.3785446584224701,11.699999809265137,11.699999809265137,completed
-0.30000001192092896,0.0,-0.5,11.699999738484621,vxn030_vyp000_yawn050.npz,780,6.720648765563965,0.3826003670692444,0.22773772478103638,0.17948608100414276,0.31808313727378845,0.37236326932907104,11.699999809265137,11.699999809265137,completed
-0.30000001192092896,0.0,0.0,11.699999738484621,vxn030_vyp000_yawp000.npz,780,6.870982646942139,0.3823021948337555,0.2423655390739441,0.1796823889017105,0.2617117762565613,0.37351861596107483,11.699999809265137,11.699999809265137,completed
-0.30000001192092896,0.0,0.5,11.699999738484621,vxn030_vyp000_yawp050.npz,780,7.169216156005859,0.38304653763771057,0.24041512608528137,0.18428508937358856,0.3174675703048706,0.3766053318977356,11.699999809265137,11.699999809265137,completed
-0.30000001192092896,0.30000001192092896,-0.5,11.699999738484621,vxn030_vyp030_yawn050.npz,780,7.626297473907471,0.38459524512290955,0.23490197956562042,0.23891910910606384,0.3157730996608734,0.3719483017921448,11.699999809265137,11.699999809265137,completed
-0.30000001192092896,0.30000001192092896,0.0,11.699999738484621,vxn030_vyp030_yawp000.npz,780,8.298198699951172,0.3835088610649109,0.25742119550704956,0.24623875319957733,0.24980001151561737,0.37199854850769043,11.699999809265137,11.699999809265137,completed
-0.30000001192092896,0.30000001192092896,0.5,11.699999738484621,vxn030_vyp030_yawp050.npz,780,7.963607311248779,0.3835332691669464,0.27652594447135925,0.256378710269928,0.21459592878818512,0.374818354845047,11.699999809265137,11.699999809265137,completed
0.30000001192092896,-0.30000001192092896,-0.5,11.699999738484621,vxp030_vyn030_yawn050.npz,780,7.192656517028809,0.3870396614074707,0.058183278888463974,0.2688692510128021,0.7246013879776001,0.3781053125858307,11.699999809265137,11.699999809265137,completed
0.30000001192092896,-0.30000001192092896,0.0,11.699999738484621,vxp030_vyn030_yawp000.npz,780,7.27807092666626,0.38671445846557617,0.05292690917849541,0.2767042815685272,0.6566669344902039,0.3790246248245239,11.699999809265137,11.699999809265137,completed
0.30000001192092896,-0.30000001192092896,0.5,11.699999738484621,vxp030_vyn030_yawp050.npz,780,8.46814250946045,0.3862912654876709,0.062383983284235,0.28446850180625916,0.5857753157615662,0.3790064752101898,11.699999809265137,11.699999809265137,completed
0.30000001192092896,0.0,-0.5,11.699999738484621,vxp030_vyp000_yawn050.npz,780,8.519771575927734,0.38660427927970886,0.07301799207925797,0.2014482617378235,0.7061945796012878,0.37632590532302856,11.699999809265137,11.699999809265137,completed
0.30000001192092896,0.0,0.0,11.699999738484621,vxp030_vyp000_yawp000.npz,780,7.4826483726501465,0.38703417778015137,0.08400192111730576,0.19980183243751526,0.721640408039093,0.3771933615207672,11.699999809265137,11.699999809265137,completed
0.30000001192092896,0.0,0.5,11.699999738484621,vxp030_vyp000_yawp050.npz,780,8.177980422973633,0.38660621643066406,0.06799878180027008,0.20068547129631042,0.7155678868293762,0.37834441661834717,11.699999809265137,11.699999809265137,completed
