cmd_vx,cmd_vy,cmd_yaw,duration_s,file,frames,max_tilt_deg,mean_height,mean_vx_err,mean_vy_err,mean_yaw_err,min_height,survival_full,survival_time,terminated
-0.30000001192092896,0.0,0.0,11.699999738484621,vxn030_vyp000_yawp000.npz,780,6.731407642364502,0.3800520598888397,0.09257031977176666,0.16743233799934387,0.4901086390018463,0.3701886832714081,11.699999809265137,11.699999809265137,completed
0.30000001192092896,0.0,0.0,11.699999738484621,vxp030_vyp000_yawp000.npz,780,10.515186309814453,0.3807383179664612,0.11387989670038223,0.1903919130563736,0.37060484290122986,0.3711828887462616,11.699999809265137,11.699999809265137,completed
0.5,0.0,0.0,11.699999738484621,vxp050_vyp000_yawp000.npz,780,11.604711532592773,0.3825221061706543,0.21192489564418793,0.18751099705696106,0.5728728175163269,0.37202829122543335,11.699999809265137,11.699999809265137,completed
0.0,-0.30000001192092896,0.0,11.699999738484621,vxp000_vyn030_yawp000.npz,780,9.226327896118164,0.37931933999061584,0.0237724669277668,0.23863990604877472,0.13682088255882263,0.37220636010169983,11.699999809265137,11.699999809265137,completed
0.0,0.30000001192092896,0.0,11.699999738484621,vxp000_vyp030_yawp000.npz,780,7.879828453063965,0.38023141026496887,0.03054940141737461,0.2552315592765808,0.12475764006376266,0.3729122579097748,11.699999809265137,11.699999809265137,completed
0.0,0.0,-0.5,11.699999738484621,vxp000_vyp000_yawn050.npz,780,8.025192260742188,0.37957414984703064,0.034608807414770126,0.18831752240657806,0.10612840205430984,0.37149950861930847,11.699999809265137,11.699999809265137,completed
0.0,0.0,0.5,11.699999738484621,vxp000_vyp000_yawp050.npz,780,10.135234832763672,0.3795284926891327,0.04139820858836174,0.18521830439567566,0.13014532625675201,0.371136337518692,11.699999809265137,11.699999809265137,completed
-0.30000001192092896,-0.30000001192092896,0.0,11.699999738484621,vxn030_vyn030_yawp000.npz,780,6.862070560455322,0.3793727457523346,0.14195381104946136,0.21240198612213135,0.25524500012397766,0.3713020980358124,11.699999809265137,11.699999809265137,completed
-0.30000001192092896,0.30000001192092896,0.0,11.699999738484621,vxn030_vyp030_yawp000.npz,780,6.868954658508301,0.37998390197753906,0.12674802541732788,0.23861832916736603,0.3579693138599396,0.373146116733551,11.699999809265137,11.699999809265137,completed
0.30000001192092896,-0.30000001192092896,0.0,11.699999738484621,vxp030_vyn030_yawp000.npz,780,10.197227478027344,0.37976640462875366,0.12441564351320267,0.2606436014175415,0.32229962944984436,0.3717930018901825,11.699999809265137,11.699999809265137,completed
0.30000001192092896,0.30000001192092896,0.0,11.699999738484621,vxp030_vyp030_yawp000.npz,780,9.511096000671387,0.3810458779335022,0.13345085084438324,0.2730598747730255,0.3625311553478241,0.3723902404308319,11.699999809265137,11.699999809265137,completed
0.5,-0.30000001192092896,0.0,11.699999738484621,vxp050_vyn030_yawp000.npz,780,10.802685737609863,0.38044100999832153,0.23078231513500214,0.2669043242931366,0.4946407973766327,0.36968210339546204,11.699999809265137,11.699999809265137,completed
0.5,0.30000001192092896,0.0,11.699999738484621,vxp050_vyp030_yawp000.npz,780,10.390480041503906,0.38212335109710693,0.23879079520702362,0.28104037046432495,0.5609900951385498,0.3741072714328766,11.699999809265137,11.699999809265137,completed
-0.30000001192092896,0.0,-0.5,11.699999738484621,vxn030_vyp000_yawn050.npz,780,6.073798179626465,0.3794456422328949,0.10527482628822327,0.16728246212005615,0.5010713338851929,0.3695994019508362,11.699999809265137,11.699999809265137,completed
-0.30000001192092896,0.0,0.5,11.699999738484621,vxn030_vyp000_yawp050.npz,780,8.006040573120117,0.3798797130584717,0.11347963660955429,0.16585370898246765,0.41270849108695984,0.37023836374282837,11.699999809265137,11.699999809265137,completed
0.30000001192092896,0.0,-0.5,11.699999738484621,vxp030_vyp000_yawn050.npz,780,10.174226760864258,0.38083502650260925,0.12644337117671967,0.19199328124523163,0.4185369908809662,0.37147587537765503,11.699999809265137,11.699999809265137,completed
0.30000001192092896,0.0,0.5,11.699999738484621,vxp030_vyp000_yawp050.npz,780,10.277644157409668,0.3808257281780243,0.12036093324422836,0.18905287981033325,0.37020835280418396,0.3722703158855438,11.699999809265137,11.699999809265137,completed
0.5,0.0,-0.5,11.699999738484621,vxp050_vyp000_yawn050.npz,780,11.181514739990234,0.38240504264831543,0.20459026098251343,0.18828050792217255,0.5867161750793457,0.371387779712677,11.699999809265137,11.699999809265137,completed
0.5,0.0,0.5,11.699999738484621,vxp050_vyp000_yawp050.npz,780,11.162654876708984,0.3821951746940613,0.22088544070720673,0.1834397166967392,0.5371483564376831,0.3703984022140503,11.699999809265137,11.699999809265137,completed
0.0,0.0,0.0,11.699999738484621,vxp000_vyp000_yawp000.npz,780,13.01053237915039,0.3954765796661377,0.12820778787136078,0.0327933132648468,0.11082471907138824,0.3826294243335724,11.699999809265137,11.699999809265137,completed
0.0,0.0,1.0,11.699999738484621,vxp000_vyp000_yawp100.npz,780,10.595258712768555,0.38067886233329773,0.03883450850844383,0.18035830557346344,0.23794911801815033,0.37146666646003723,11.699999809265137,11.699999809265137,completed
0.0,0.0,-1.0,11.699999738484621,vxp000_vyp000_yawn100.npz,780,7.11278772354126,0.38032782077789307,0.03261034935712814,0.18112380802631378,0.18194259703159332,0.37264877557754517,11.699999809265137,11.699999809265137,completed
0.699999988079071,0.0,0.0,11.699999738484621,vxp070_vyp000_yawp000.npz,780,12.381024360656738,0.38401252031326294,0.29259976744651794,0.18714728951454163,0.7166197299957275,0.37163400650024414,11.699999809265137,11.699999809265137,completed
